MvM:Drop_Weapons	CTFDroppedWeapon::Create
MvM:Drop_Weapons	CTFPlayer::DropAmmoPack
MvM:Drop_Weapons	CTFPlayer::ShouldDropAmmoPack
MvM:Extended_Upgrades	ApplyUpgrade_Default
MvM:Extended_Upgrades	CTFGameRules::CanUpgradeWithAttrib
MvM:Extended_Upgrades	CTFGameRules::GetCostForUpgrade
MvM:Extended_Upgrades	CTFPlayer::GiveDefaultItems
MvM:Extended_Upgrades	CUpgrades::ApplyUpgradeToItem [clone]
MvM:Extended_Upgrades	CUpgrades::PlayerPurchasingUpgrade [clone]
MvM:Extended_Upgrades	GetUpgradeStepData
MvM:FriendlyFire	CTFGameRules::FPlayerCanTakeDamage
MvM:FriendlyFire	CTFPlayer::WantsLagCompensationOnEntity
MvM:Gib_Improvements	CTFBot::ShouldGib
MvM:Gib_Improvements	CTFPlayer::CreateRagdollEntity [args]
MvM:Gib_Improvements	CTFSniperRifle::ExplosiveHeadShot
MvM:Human_Death_Yells	CTFPlayer::DeathSound
MvM:Human_Death_Yells	CTFPlayer::SpyDeadRingerDeath
MvM:JoinTeam_Blue_Allow	CBaseObject::ShouldQuickBuild
MvM:JoinTeam_Blue_Allow	CObjectSentrygun::SentryThink
MvM:JoinTeam_Blue_Allow	CObjectTeleporter::DeterminePlaybackRate
MvM:JoinTeam_Blue_Allow	CollectPlayers<CTFPlayer>
MvM:JoinTeam_Blue_Allow	CTFBaseBoss::OnTakeDamage
MvM:JoinTeam_Blue_Allow	CTFBot::Spawn
MvM:JoinTeam_Blue_Allow	CTFGameRules::FireGameEvent
MvM:JoinTeam_Blue_Allow	CTFGameRules::OnPlayerSpawned
MvM:JoinTeam_Blue_Allow	CTFGameRules::PlayerReadyStatus_ShouldStartCountdown
MvM:JoinTeam_Blue_Allow	CTFGameRules::ShouldRespawnQuickly
MvM:JoinTeam_Blue_Allow	CTFKnife::CanPerformBackstabAgainstTarget [clone]
MvM:JoinTeam_Blue_Allow	CTFPlayer::RemoveAllOwnedEntitiesFromWorld
MvM:JoinTeam_Blue_Allow	CTFPlayer::RemoveAmmo
MvM:JoinTeam_Blue_Allow	CTFPlayerShared::RadiusSpyScan
MvM:JoinTeam_Blue_Allow	CTFReviveMarker::Create
MvM:JoinTeam_Blue_Allow	CVoteController::IsValidVoter [clone]
MvM:JoinTeam_Blue_Allow	GetKilleaterWeaponFromDamageInfo
MvM:JoinTeam_Blue_Allow	SV_ComputeClientPacks
MvM:MedigunShield_Damage	CTFMedigunShield::Create
MvM:No_Halloween_Souls	CTFGameRules::DropHalloweenSoulPack
MvM:No_Halloween_Souls	CTFPlayerShared::OnRemovePhase
MvM:No_Halloween_Souls	CTFReviveMarker::Create
MvM:No_Halloween_Souls	CTFSniperRifle::ExplosiveHeadShot
MvM:Player_Limit	CTFGCServerSystem::PreClientUpdate
MvM:Red_Robot_Eye_Glow	CBasePlayer::ChangeTeam [int, bool, bool, bool]
MvM:Red_Robot_Eye_Glow	CTFPlayerClassShared::SetCustomModel
MvM:Refund_Exploit_Fix	CPopulationManager::SetNumRespecsForPlayer
MvM:Refund_Exploit_Fix	CTFPlayer::GetAutoTeam
MvM:RoboSapper_Override	CObjectSapper::ApplyRoboSapper
MvM:RoboSapper_Override	CObjectSapper::ApplyRoboSapperEffects [clone]
MvM:Robot_Limit	CGameServer::SetHibernating
MvM:Robot_Limit	CPopulationManager::CollectMvMBots
MvM:Robot_Limit	CPopulationManager::WaveEnd
MvM:Sapper_Allow_Multiple_Active	CTFPlayer::CanBuild [clone]
MvM:Sapper_Allow_Multiple_Active	CTFPlayer::GetNumObjects
MvM:Teleporter_Aggro	CTFBotVision::UpdatePotentiallyVisibleNPCVector
MvM:Upgrade_Disallow	ApplyUpgrade_Default
MvM:Upgrade_Disallow	CUpgrades::PlayerPurchasingUpgrade [clone]
MvM:UpgradeStation_Regen_Improved	CTFPlayer::GiveDefaultItems
MvM:UpgradeStation_Regen_Improved	CUpgrades::PlayerPurchasingUpgrade [clone]
MvM:Weapon_AntiGrief	CanScatterGunKnockBack
MvM:Weapon_AntiGrief	CTFPistol_ScoutPrimary::Push
MvM:Weapon_AntiGrief	CTFPlayer::ApplyGenericPushbackImpulse
MvM:Weapon_AntiGrief	CTFScatterGun::ApplyPostHitEffects
MvM:Weapon_Balancing	CTFPlayerShared::ModifyRage
MvM:Weapon_Balancing	CTFSniperRifle::ExplosiveHeadShot
MvM:Weapon_Balancing	CWeaponMedigun::AddCharge
MvM:Weapon_Balancing	HandleRageGain
MvM:Weapon_Balancing	ISpatialPartition::EnumerateElementsInSphere
Perf:Attributes_Optimize	CAttributeManager::AttribHookValue<float>
Perf:Attributes_Optimize	CAttributeManager::AttribHookValue<int>
Perf:Attributes_Optimize	CAttributeManager::ClearCache [clone]
Perf:Attributes_Optimize	CEconEntity::UpdateOnRemove
Perf:Attributes_Optimize	CTFPlayer::UpdateOnRemove
Perf:Extra_Player_Slots	CBaseClient::FireGameEvent
Perf:Extra_Player_Slots	CBaseCombatWeapon::Equip
Perf:Extra_Player_Slots	CBaseServer::CreateFakeClient
Perf:Extra_Player_Slots	CBaseServer::FillServerInfo
Perf:Extra_Player_Slots	CBaseServer::GetFreeClient
Perf:Extra_Player_Slots	CGameMovement::GetPointContentsCached [clone]
Perf:Extra_Player_Slots	CHLTVDirector::BuildActivePlayerList
Perf:Extra_Player_Slots	CLagCompensationManager::FinishLagCompensation
Perf:Extra_Player_Slots	CSteam3Server::SendUpdatedServerDetails
Perf:Extra_Player_Slots	CTeamplayRoundBasedRules::State_Enter_PREROUND
Perf:Extra_Player_Slots	CTFGameRules::CalcDominationAndRevenge [clone]
Perf:Extra_Player_Slots	CTFGameRules::PlayerReadyStatus_UpdatePlayerState
Perf:Extra_Player_Slots	CTFGameStats::AccumulateAndResetPerLifeStats
Perf:Extra_Player_Slots	CTFGameStats::Event_PlayerConnected
Perf:Extra_Player_Slots	CTFGameStats::Event_PlayerEarnedKillStreak
Perf:Extra_Player_Slots	CTFGameStats::FindPlayerStats
Perf:Extra_Player_Slots	CTFGameStats::IncrementStat
Perf:Extra_Player_Slots	CTFGameStats::ResetKillHistory
Perf:Extra_Player_Slots	CTFGameStats::ResetPlayerStats
Perf:Extra_Player_Slots	CTFGameStats::SendStatsToPlayer
Perf:Extra_Player_Slots	CTFGameStats::TrackKillStats
Perf:Extra_Player_Slots	CTFPlayer::CreateRagdollEntity [args]
Perf:Extra_Player_Slots	CTFPlayer::MaybeDrawRailgunBeam
Perf:Extra_Player_Slots	CTFPlayerResource::SetPlayerClassWhenKilled
Perf:Extra_Player_Slots	CTFPlayerShared::SetPlayerDominated
Perf:Extra_Player_Slots	CTFPlayerShared::SetPlayerDominatingMe
Perf:Extra_Player_Slots	CTFWearable::Equip
Perf:Extra_Player_Slots	CTriggerCatapult::OnLaunchedVictim
Perf:Extra_Player_Slots	CVoiceGameMgr::ClientConnected
Perf:Extra_Player_Slots	Host_Changelevel
Perf:Extra_Player_Slots_Players	CBaseServer::WriteDeltaEntities
Perf:Extra_Player_Slots_Players	CHLTVServer::Shutdown
Perf:Extra_Player_Slots_Players	CHLTVServer::StartMaster
Perf:Extra_Player_Slots_Players	SV_DetermineUpdateType
Perf:Extra_Player_Slots	SendProxyArrayLength_PlayerArray
Perf:Extra_Player_Slots	SV_BroadcastVoiceData
Perf:Extra_Player_Slots	SV_ComputeClientPacks
Perf:Filesystem_Optimize	findFileInDirCaseInsensitive
Perf:Flame_Breakable_Collision	CGlobalEntityList::FindEntityByClassname
Perf::Func_Optimize	CBasePlayer::Weapon_Equip
Perf::Func_Optimize	CItemGeneration::GenerateRandomItem
Perf::Func_Optimize	CModelInfoServer::RegisterDynamicModel
Perf::Func_Optimize	CTFBot::AvoidPlayers
Perf::Func_Optimize	CTFPlayer::GetEntityForLoadoutSlot
Perf::Func_Optimize	CTFPlayer::WantsLagCompensationOnEntity
Perf::Func_Optimize	CWeaponMedigun::PrimaryAttack
Perf::Func_Optimize	FX_FireBullets
Perf:HLTV_Client_Interact	CHLTVClient::ExecuteStringCommand
Perf:HLTV_Client_Interact	CHLTVServer::ConnectClient
Perf:HLTV_Optimize	CBaseServer::GetFreeClient
Perf:HLTV_Optimize	CGameClient::ShouldSendMessages
Perf:HLTV_Optimize	CHLTVDemoRecorder::StopRecording [clone]
Perf:HLTV_Optimize	CHLTVServer::IsTVRelay
Perf:HLTV_Optimize	CHLTVServer::RestoreTick
Perf:HLTV_Optimize	CHLTVServer::RunFrame
Perf:HLTV_Optimize	CHLTVServer::UpdateTick
Perf:HLTV_Optimize	CNetworkStringTable::RestoreTick
Perf:HLTV_Optimize	CNetworkStringTable::UpdateMirrorTable
Perf:HLTV_Optimize	CPlayer::IsSourceTV
Perf:HLTV_Optimize	NextBotPlayer<CTFPlayer>::PhysicsSimulate
Perf::Idle_Optimize	CGameServer::SetHibernating
Perf::Idle_Optimize	SV_Frame
Perf:MvM_Load_Popfile	CPopulationManager::ResetMap
Perf:MvM_Load_Popfile	tf_mvm_popfile
Perf:SendProp_Optimize	AllocChangeFrameList
Perf:SendProp_Optimize	CAnimationLayer::StudioFrameAdvance
Perf:SendProp_Optimize	CBaseAnimatingOverlay::FastRemoveLayer [clone]
Perf:SendProp_Optimize	CBaseAnimatingOverlay::SetLayerCycle
Perf:SendProp_Optimize	CBaseCombatWeapon::OnActiveStateChanged
Perf:SendProp_Optimize	~CBaseEntity [D2]
Perf:SendProp_Optimize	CGameClient::SetupPackInfo
Perf:SendProp_Optimize	CHLTVClient::SendSnapshot
Perf:SendProp_Optimize	CMultiPlayerAnimState::RestartGesture [clone]
Perf:SendProp_Optimize	CParallelProcessor<CGameClient *>::Run
Perf:SendProp_Optimize	CParallelProcessor<PackWork_t>::Run
Perf:SendProp_Optimize	CTFPlayer::AddObject [clone]
Perf:SendProp_Optimize	CTFPlayer::RemoveObject
Perf:SendProp_Optimize	CTFWeaponBase::OnActiveStateChanged
Perf:SendProp_Optimize	CVEngineServer::CheckAreasConnected
Perf:SendProp_Optimize	InvalidateSharedEdictChangeInfo
Perf:SendProp_Optimize	SendTable_CullPropsFromProxies
Perf:SendProp_Optimize	SendTable_WritePropList
Perf:SendProp_Optimize	SV_ComputeClientPacks
Perf::Virtual_Call_Optimize_Inline_Virtuals	CServerNetworkProperty::GetClassName
Pop:ECAttr_Extensions	CBaseCombatWeapon::WeaponSound
Pop:ECAttr_Extensions	CEconItemSchema::GetItemDefinitionByName [clone]
Pop:ECAttr_Extensions	CFuncNavCost::IsApplicableTo [clone]
Pop:ECAttr_Extensions	CItemGeneration::GenerateRandomItem
Pop:ECAttr_Extensions	CTFBot::AvoidPlayers
Pop:ECAttr_Extensions	CTFBot::~CTFBot [D0]
Pop:ECAttr_Extensions	CTFBot::~CTFBot [D2]
Pop:ECAttr_Extensions	CTFBot::EquipBestWeaponForThreat
Pop:ECAttr_Extensions	CTFBot::EquipRequiredWeapon
Pop:ECAttr_Extensions	CTFBot::GetDesiredAttackRange
Pop:ECAttr_Extensions	CTFBotMainAction::FireWeaponAtEnemy
Pop:ECAttr_Extensions	CTFBotMainAction::SelectMoreDangerousThreatInternal
Pop:ECAttr_Extensions	CTFBotMainAction::SelectTargetPoint
Pop:ECAttr_Extensions	CTFPlayer::DeathSound
Pop:ECAttr_Extensions	CTFPlayer::GetHandScaleSpeed
Pop:ECAttr_Extensions	CTFPlayer::GetHeadScaleSpeed
Pop:ECAttr_Extensions	CTFPlayer::GetSceneSoundToken
Pop:ECAttr_Extensions	CTFPlayer::GetTorsoScaleSpeed
Pop:ECAttr_Extensions	CTFPlayer::PainSound
Pop:ECAttr_Extensions	CTFPlayer::StateLeave
Pop:ECAttr_Extensions	CTFProjectile_Rocket::Spawn
Pop:ECAttr_Extensions	CTFWeaponBaseGun::FireRocket
Pop:ECAttr_Extensions	DispatchParticleEffect [overload 3]
Pop:ECAttr_Extensions	NextBotPlayer<CTFPlayer>::PressCrouchButton
Pop:ECAttr_Extensions	NextBotPlayer<CTFPlayer>::ReleaseCrouchButton
Pop:ECAttr_Extensions	TE_TFParticleEffect
Pop:EventPopfile_Improvements	CPopulationManager::UpdateObjectiveResource
Pop:EventPopfile_Improvements	UTIL_IsHolidayActive
Pop:ExtAttr:AlwaysFireWeaponAlt	CTFBotMainAction::FireWeaponAtEnemy
Pop:ExtAttr:Parse	CTFBot::Spawn
Pop:KV_Conditional	EvaluateConditional
Pop:Mission_Extensions	CTFPlayerClassShared::SetCustomModel
Pop:Nested_Complex_Spawners	CWave::AddClassType
Pop:PointTemplates	CCollisionProperty::SetSolid
Pop:PointTemplates	CCollisionProperty::SetSolidFlags
Pop:PointTemplates	CEnvEntityMaker::InputForceSpawn
Pop:PointTemplates	CEnvEntityMaker::InputForceSpawnAtEntityOrigin
Pop:PointTemplates	CEnvEntityMaker::SpawnEntity
Pop:PointTemplates	CUpgrades::~CUpgrades [D0]
Pop:PointTemplates	CUpgrades::~CUpgrades [D2]
Pop:PointTemplates	CUpgrades::Spawn
Pop:PopMgr_Extensions	CBaseCombatWeapon::Equip
Pop:PopMgr_Extensions	CBaseEntity::EmitSound [static: emitsound]
Pop:PopMgr_Extensions	CBaseEntity::EmitSound [static: emitsound + handle]
Pop:PopMgr_Extensions	CBaseFileSystem::LoadKeyValues
Pop:PopMgr_Extensions	CBasePlayer::ChangeTeam [int, bool, bool, bool]
Pop:PopMgr_Extensions	CCaptureFlag::GetMaxReturnTime
Pop:PopMgr_Extensions	CCaptureFlag::PickUp
Pop:PopMgr_Extensions	CEconEntity::UpdateOnRemove
Pop:PopMgr_Extensions	CEngineSoundServer::PrecacheSound
Pop:PopMgr_Extensions	CHeadlessHatmanAttack::AttackTarget
Pop:PopMgr_Extensions	CHeadlessHatmanAttack::RecomputeHomePosition
Pop:PopMgr_Extensions	CObjectSentrygun::FindTarget
Pop:PopMgr_Extensions	CObjectTeleporter::PlayerCanBeTeleported [clone]
Pop:PopMgr_Extensions	CPopulationManager::AdjustMinPlayerSpawnTime
Pop:PopMgr_Extensions	CPopulationManager::ResetMap
Pop:PopMgr_Extensions	CPopulationManager::StartCurrentWave
Pop:PopMgr_Extensions	CPopulationManager::UpdateObjectiveResource
Pop:PopMgr_Extensions	CreateSpellSpawnZombie
Pop:PopMgr_Extensions	CSpawnLocation::FindSpawnLocation
Pop:PopMgr_Extensions	CTeamplayRoundBasedRules::BroadcastSound
Pop:PopMgr_Extensions	CTeamplayRoundBasedRules::GetMinTimeWhenPlayerMaySpawn
Pop:PopMgr_Extensions	CTFAmmoPack::InitAmmoPack
Pop:PopMgr_Extensions	CTFBot::GetNearestKnownSappableTarget
Pop:PopMgr_Extensions	CTFBotTacticalMonitor::FindNearbyTeleporter
Pop:PopMgr_Extensions	CTFGameMovement::PreventBunnyJumping
Pop:PopMgr_Extensions	CTFGameRules::BetweenRounds_Think
Pop:PopMgr_Extensions	CTFGameRules::BroadcastSound
Pop:PopMgr_Extensions	CTFGameRules::CanUpgradeWithAttrib
Pop:PopMgr_Extensions	CTFGameRules::GetBonusRoundTime
Pop:PopMgr_Extensions	CTFGameRules::IsUsingSpells
Pop:PopMgr_Extensions	CTFGameRules::OnPlayerSpawned
Pop:PopMgr_Extensions	CTFGCServerSystem::PreClientUpdate
Pop:PopMgr_Extensions	CTFPlayer::ChangeTeam
Pop:PopMgr_Extensions	CTFPlayerClassShared::GetHandModelName
Pop:PopMgr_Extensions	CTFPlayerClassShared::SetCustomModel
Pop:PopMgr_Extensions	CTFPlayer::DeathSound
Pop:PopMgr_Extensions	CTFPlayer::DropCurrencyPack
Pop:PopMgr_Extensions	CTFPlayer::EndPurchasableUpgrades
Pop:PopMgr_Extensions	CTFPlayer::GetEntityForLoadoutSlot
Pop:PopMgr_Extensions	CTFPlayer::GetSceneSoundToken
Pop:PopMgr_Extensions	CTFPlayer::GiveDefaultItems
Pop:PopMgr_Extensions	CTFPlayer::InputSetCustomModel
Pop:PopMgr_Extensions	CTFPlayer::IsReadyToSpawn
Pop:PopMgr_Extensions	CTFPlayer::ModifyOrAppendCriteria
Pop:PopMgr_Extensions	CTFPlayer::PickupWeaponFromOther
Pop:PopMgr_Extensions	CTFPlayer::ReapplyItemUpgrades
Pop:PopMgr_Extensions	CTFPlayer::RemoveCurrency
Pop:PopMgr_Extensions	CTFPlayerSharedUtils::GetEconItemViewByLoadoutSlot
Pop:PopMgr_Extensions	CTFPlayer::ShouldGainInstantSpawn
Pop:PopMgr_Extensions	CTFPlayer::ValidateWeapons
Pop:PopMgr_Extensions	CTFPowerup::Spawn
Pop:PopMgr_Extensions	CTFProjectile_Arrow::StrikeTarget
Pop:PopMgr_Extensions	CTFReviveMarker::Create
Pop:PopMgr_Extensions	CTFRevolver::CanFireCriticalShot
Pop:PopMgr_Extensions	CTFSniperRifle::CreateSniperDot
Pop:PopMgr_Extensions	CTFSpellBook::SetSelectedSpell
Pop:PopMgr_Extensions	CTFWeaponBase::CalcIsAttackCritical
Pop:PopMgr_Extensions	CTFWeaponBase::CanFireCriticalShot
Pop:PopMgr_Extensions	CTFWeaponBase::Holster
Pop:PopMgr_Extensions	CTFWearable::Equip
Pop:PopMgr_Extensions	CUpgrades::PlayerPurchasingUpgrade [clone]
Pop:PopMgr_Extensions	CUpgrades::UpgradeTouch
Pop:PopMgr_Extensions	CZombieBehavior::OnKilled
Pop:PopMgr_Extensions	DispatchParticleEffect [overload 2]
Pop:PopMgr_Extensions	DispatchParticleEffect [overload 3]
Pop:PopMgr_Extensions	DispatchParticleEffect [overload 4]
Pop:PopMgr_Extensions	DispatchParticleEffect [overload 6]
Pop:PopMgr_Extensions	DispatchParticleEffect [overload 7]
Pop:Tank_Extensions	CBaseAnimating::LookupAttachment
Pop:Tank_Extensions	CBaseEntity::EmitSound [static: normal]
Pop:Tank_Extensions	CTFBaseBoss::OnTakeDamage
Pop:Tank_Extensions	CTFBaseBoss::ResolvePlayerCollision
Pop:Tank_Extensions	CTFBaseBoss::Touch
Pop:Tank_Extensions	CTFFlameManager::GetFlameDamageScale
Pop:Tank_Extensions	CTFTankBoss::GetCurrencyValue
Pop:Tank_Extensions	CTFTankBoss::TankBossThink
Pop:Tank_Extensions	CTFTankBoss::UpdateOnRemove
Pop:Tank_Extensions	CTFTankBoss::UpdatePingSound
Pop:Tank_Extensions	HandleRageGain
Pop:Tank_Extensions	UTIL_ScreenShake
Pop:TFBot_Extensions	CBaseCombatCharacter::Weapon_Detach
Pop:TFBot_Extensions	CBaseObject::FindBuildPointOnPlayer [clone]
Pop:TFBot_Extensions	CBasePlayer::ChangeTeam [int, bool, bool, bool]
Pop:TFBot_Extensions	CCaptureFlag::PickUp
Pop:TFBot_Extensions	CQuestItemTracker::FireGameEvent_NonVirtual
Pop:TFBot_Extensions	CSpawnLocation::FindSpawnLocation
Pop:TFBot_Extensions	CTFAmmoPack::Create
Pop:TFBot_Extensions	CTFBot::~CTFBot [D0]
Pop:TFBot_Extensions	CTFBot::~CTFBot [D2]
Pop:TFBot_Extensions	CTFBotDeliverFlag::OnEnd
Pop:TFBot_Extensions	CTFBot::EquipBestWeaponForThreat
Pop:TFBot_Extensions	CTFBot::GetFlagCaptureZone
Pop:TFBot_Extensions	CTFBot::GetFlagToFetch
Pop:TFBot_Extensions	CTFBot::IsBarrageAndReloadWeapon
Pop:TFBot_Extensions	CTFBot::OnWeaponFired
Pop:TFBot_Extensions	CTFBot::ShouldFireCompressionBlast
Pop:TFBot_Extensions	CTFBot::Spawn
Pop:TFBot_Extensions	CTFBotSquad::ShouldSquadLeaderWaitForFormation
Pop:TFBot_Extensions	CTFBotTacticalMonitor::AvoidBumpingEnemies
Pop:TFBot_Extensions	CTFDroppedWeapon::Create
Pop:TFBot_Extensions	CTFKnife::CanPerformBackstabAgainstTarget [clone]
Pop:TFBot_Extensions	CTFPlayer::DropAmmoPack
Pop:TFBot_Extensions	CTFPlayer::GiveDefaultItems
Pop:TFBot_Extensions	CTFPlayer::RemoveOwnedProjectiles
Pop:TFBot_Extensions	CTFPlayerShared::OnConditionAdded
Pop:TFBot_Extensions	CTFPlayerShared::OnConditionRemoved
Pop:TFBot_Extensions	CTFPlayer::ShouldDropAmmoPack
Pop:TFBot_Extensions	CTFPlayer::StateLeave
Pop:TFBot_Extensions	DoTeleporterOverride
Pop:TFBot_Extensions	GetBotEscortCount
Pop:TFBot_Extensions	IgnoreActorsTraceFilterFunction
Pop:TFBot_Extensions	NextBotPlayer<CTFPlayer>::Update
Pop:Wave_Extensions	CBaseEntity::Create
Pop:Wave_Extensions	CEyeballBossDead::Update
Pop:Wave_Extensions	CEyeballBossIdle::Update
Pop:Wave_Extensions	CPopulationManager::WaveEnd
Pop:Wave_Extensions	CTFPlayer::ReapplyItemUpgrades
Pop:Wave_Extensions	CWave::IsDoneWithNonSupportWaves
Pop:Wave_Extensions	SV_ComputeClientPacks
Pop:WaveSpawn_Extensions	CBaseEntity::Create
Pop:WaveSpawn_Extensions	CEyeballBossDead::Update
Pop:WaveSpawn_Extensions	CEyeballBossIdle::Update
Pop:WaveSpawn_Extensions	CSpawnLocation::FindSpawnLocation
Pop:WaveSpawn_Extensions	CWave::AddClassType
Pop:WaveSpawn_Extensions	CZombie::OnTakeDamage_Alive
Prof:Flame_Breakable_Collision	CGlobalEntityList::FindEntityByClassname
Prof:Frame_Prof	CGameClient::ShouldSendMessages
Prof:Frame_Prof	CGameServer::SendClientMessages
Prof:Frame_Prof	CMapReslistGenerator::RunFrame
Prof:Frame_Prof	Host_CheckDumpMemoryStats
Prof:Popfile_Load	tf_mvm_popfile
Robot:Building_Stomp	CTFBotMainAction::OnContact
Robot:Spawn_SetName	IVEngineServer::SetFakeClientConVarValue
Robot:Ticklish	CTFPlayer::CanBeForcedToLaugh
Sniper:Head_Uncap	CTFSniperRifleDecap::SniperRifleChargeRateMod
Sound:Tele_Activate	CTFBotHintEngineerNest::HintTeleporterThink
Sound:Unused_Sapper	CObjectSapper::ApplyRoboSapperEffects [clone]
Tank:Gunslinger_Combo	CTFRobotArm::Smack
Tank:Gunslinger_Combo	CTFWeaponBaseMelee::DoSwingTrace
Util:Client_Cmds	CMapReslistGenerator::RunFrame
Util:Client_Cmds	CTFDroppedWeapon::Create
Util:Client_Cmds	Host_CheckDumpMemoryStats
Util:ConFilter	_SpewMessage [internal]
Util:DebugOverlay_Font_v3	[client] ApplyOutlineToTexture
Util:DebugOverlay_Font_v3	[client] CDebugOverlay::Paint
Util:DebugOverlay_Font_v3	[client] CFontTextureCache::GetTextureForChars
Util:DebugOverlay_Font_v3	[client] CMatSystemSurface::DrawColoredText [va_list]
Util:DebugOverlay_Font_v3	[client] CWin32Font::Create
Util:DebugOverlay_Font_v3	ISurface::SetFontGlyphSet
Util:Download_Manager	CGameClient::FileDenied
Util:Download_Manager	CGameClient::FileReceived
Util:Download_Manager	CNetChan::HandleUpload
Util:Download_Manager	CServerPlugin::OnQueryCvarValueFinished
Util:Download_Manager	CTFGameRules::OnPlayerSpawned
Util:DTWarning_Use_CVar	DataTable_Warning
Util:Entity_Overlays	DrawAllDebugOverlays
Util:Entity_Overlays	GetNextCommandEntity
Util:Entity_Overlays	SetDebugBits
Util:Lua	CBaseCombatWeapon::Equip
Util:Lua	CCollisionEvent::ShouldCollide
Util:Lua	CTFPlayer::UpdateOnRemove
Util:Lua	CTFWeaponBase::Holster
Util:Lua	CTFWearable::Equip
Util:Lua	CVEngineServer::PlaybackTempEntity
Util:Lua	DispatchSpawn
Util:Lua	PassServerEntityFilter [clone]
Util:Notify_Send	Con_NPrintf
Util:Notify_Send	IVEngineServer::Con_NPrintf
Util:Notify_Send	IVEngineServer::Con_NXPrintf
Util:Overlay_Send	CBaseEntity::AddTimedOverlay
Util:Overlay_Send	CBaseEntity::DrawTimedOverlays
Util:Overlay_Send	clear_debug_overlays
Util:Overlay_Send	ConColorMsg
Util:Overlay_Send	CTFPlayer::UpdateOnRemove
Util:Overlay_Send	DrawAllDebugOverlays
Util:Overlay_Send	IVEngineServer::IsDedicatedServer
Util:Overlay_Send	NDebugOverlay::Axis
Util:Overlay_Send	NDebugOverlay::Box
Util:Overlay_Send	NDebugOverlay::BoxAngles
Util:Overlay_Send	NDebugOverlay::BoxDirection
Util:Overlay_Send	NDebugOverlay::Circle
Util:Overlay_Send	NDebugOverlay::Circle_ang
Util:Overlay_Send	NDebugOverlay::Circle_axes
Util:Overlay_Send	NDebugOverlay::Cross3D_ext
Util:Overlay_Send	NDebugOverlay::Cross3DOriented_ang
Util:Overlay_Send	NDebugOverlay::Cross3DOriented_mat
Util:Overlay_Send	NDebugOverlay::Cross3D_size
Util:Overlay_Send	NDebugOverlay::EntityText
Util:Overlay_Send	NDebugOverlay::EntityTextAtPosition
Util:Overlay_Send	NDebugOverlay::Grid
Util:Overlay_Send	NDebugOverlay::HorzArrow
Util:Overlay_Send	NDebugOverlay::Line
Util:Overlay_Send	NDebugOverlay::ScreenText
Util:Overlay_Send	NDebugOverlay::ScreenTextLine
Util:Overlay_Send	NDebugOverlay::Sphere
Util:Overlay_Send	NDebugOverlay::Sphere_ang
Util:Overlay_Send	NDebugOverlay::SweptBox
Util:Overlay_Send	NDebugOverlay::Text
Util:Overlay_Send	NDebugOverlay::Triangle
Util:Overlay_Send	NDebugOverlay::VertArrow
Util:Overlay_Send	NDebugOverlay::YawArrow
Util:Overlay_Send	NextBotPlayer<CTFPlayer>::PhysicsSimulate
Util:Overlay_Send	NextBotPlayer<CTFPlayer>::Update
Util:Pooled_String_Fix	AllocPooledString_StaticConstantStringPointer
Util:Pooled_String_Fix	FindPooledString
Util:Vehicle_Fix	CBaseCombatCharacter::CalculatePhysicsStressDamage
Util:Vehicle_Fix	CBaseCombatWeapon::WeaponSound
Util:Vehicle_Fix	CBasePlayer::GetInVehicle [clone]
Util:Vehicle_Fix	CPropVehicleDriveable::DriveVehicle
Util:Vehicle_Fix	CPropVehicleDriveable::PassengerShouldReceiveDamage
Util:Vehicle_Fix	CPropVehicleDriveable::TraceAttack
Util:Vehicle_Fix	CPropVehicleDriveable::Use
Util:Vehicle_Fix	CTFGameRules::OnPlayerSpawned
Util:Vehicle_Fix	CTFWeaponBaseGun::UpdatePunchAngles
Util:Vehicle_Fix	SV_ComputeClientPacks
Util:VScript_Load_Init_Scripts	VScriptRunScript
Util:VScript_Send_Output_To_Admins	SQVM::Call
